layer triggercelleta triggercellphi triggercellieta triggercelliphi
37.0 -1.67747962474823 -0.10908297449350357 -10 75
37.0 -1.5924427509307861 -0.10908297449350357 -12 75
37.0 -1.5500643253326416 -0.10908297449350357 -13 75
37.0 -1.5077884197235107 -0.10908297449350357 -14 75
37.0 -1.5924428701400757 -0.06544975936412811 -12 74
37.0 -1.7095222473144531 -0.06544975191354752 -9 74
37.0 -1.67747962474823 -0.06544975191354752 -10 74
37.0 -1.5500643253326416 -0.06544975191354752 -13 74
37.0 -1.5077884197235107 -0.06544975191354752 -14 74
37.0 -1.4762226343154907 -0.06544975191354752 -15 74
37.0 -1.6349167823791504 -0.06544974446296692 -11 74
37.0 -1.7095222473144531 -0.021816523745656013 -9 73
37.0 -1.5500643253326416 -0.021816523745656013 -13 73
37.0 -1.67747962474823 -0.021816521883010864 -10 73
37.0 -1.6349167823791504 -0.021816521883010864 -11 73
37.0 -1.5924427509307861 -0.021816521883010864 -12 73
37.0 -1.5077884197235107 -0.021816521883010864 -14 73
37.0 -1.4762226343154907 -0.021816521883010864 -15 73
37.0 -1.5500643253326416 0.02181670255959034 -13 72
37.0 -1.7095222473144531 0.02181670442223549 -9 72
37.0 -1.6349167823791504 0.02181670442223549 -11 72
37.0 -1.67747962474823 0.021816706284880638 -10 72
37.0 -1.5924427509307861 0.021816706284880638 -12 72
37.0 -1.5077884197235107 0.021816706284880638 -14 72
37.0 -1.4762226343154907 0.021816708147525787 -15 72
37.0 -1.7095222473144531 0.06544993072748184 -9 71
37.0 -1.67747962474823 0.06544993072748184 -10 71
37.0 -1.5500643253326416 0.06544993072748184 -13 71
37.0 -1.63491690158844 0.06544993817806244 -11 71
37.0 -1.5077884197235107 0.06544993817806244 -14 71
37.0 -1.4762227535247803 0.06544993817806244 -15 71
37.0 -1.5924427509307861 0.06544994562864304 -12 71
37.0 -1.5077884197235107 0.1090831607580185 -14 70
37.0 -1.4762226343154907 0.1090831607580185 -15 70
37.0 -1.7095222473144531 0.10908316820859909 -9 70
37.0 -1.5924427509307861 0.10908316820859909 -12 70
37.0 -1.5500643253326416 0.10908316820859909 -13 70
37.0 -1.63491690158844 0.10908317565917969 -11 70
37.0 -1.6774797439575195 0.10908318310976028 -10 70
37.0 -1.5924427509307861 0.15271636843681335 -12 69
37.0 -1.7095222473144531 0.15271639823913574 -9 69
37.0 -1.6774797439575195 0.15271639823913574 -10 69
37.0 -1.6349167823791504 0.15271639823913574 -11 69
37.0 -1.5500643253326416 0.15271639823913574 -13 69
37.0 -1.5077883005142212 0.15271639823913574 -14 69
37.0 -1.4762227535247803 0.15271641314029694 -15 69
37.0 -1.5924427509307861 0.1963495910167694 -12 68
37.0 -1.7095222473144531 0.1963496208190918 -9 68
37.0 -1.67747962474823 0.1963496208190918 -10 68
37.0 -1.63491690158844 0.1963496208190918 -11 68
37.0 -1.5500643253326416 0.1963496208190918 -13 68
37.0 -1.5077884197235107 0.1963496208190918 -14 68
37.0 -1.4762226343154907 0.1963496208190918 -15 68
37.0 -1.6349167823791504 0.23998282849788666 -11 67
37.0 -1.67747962474823 0.23998284339904785 -10 67
37.0 -1.5924427509307861 0.23998284339904785 -12 67
37.0 -1.5500643253326416 0.23998284339904785 -13 67
37.0 -1.7095222473144531 0.23998285830020905 -9 67
37.0 -1.5077884197235107 0.23998285830020905 -14 67
37.0 -1.4762226343154907 0.23998285830020905 -15 67
37.0 -1.67747962474823 0.2836160361766815 -10 66
37.0 -1.5500643253326416 0.2836160659790039 -13 66
37.0 -1.7095222473144531 0.2836160957813263 -9 66
37.0 -1.63491690158844 0.2836160957813263 -11 66
37.0 -1.5924427509307861 0.2836160957813263 -12 66
37.0 -1.5077884197235107 0.2836160957813263 -14 66
37.0 -1.4762226343154907 0.2836160957813263 -15 66
37.0 -1.6774797439575195 0.32724928855895996 -10 65
37.0 -1.5500643253326416 0.32724928855895996 -13 65
37.0 -1.7095222473144531 0.32724931836128235 -9 65
37.0 -1.5924427509307861 0.32724931836128235 -12 65
37.0 -1.4762226343154907 0.32724931836128235 -15 65
37.0 -1.63491690158844 0.32724934816360474 -11 65
37.0 -1.5077884197235107 0.32724934816360474 -14 65
37.0 -1.7095221281051636 0.370882511138916 -9 64
37.0 -1.67747962474823 0.370882511138916 -10 64
37.0 -1.5077884197235107 0.370882511138916 -14 64
37.0 -1.4762226343154907 0.370882511138916 -15 64
37.0 -1.6349167823791504 0.3708825409412384 -11 64
37.0 -1.5924427509307861 0.3708825409412384 -12 64
37.0 -1.5500643253326416 0.3708825409412384 -13 64
37.0 -1.67747962474823 0.41451573371887207 -10 63
37.0 -1.6349167823791504 0.41451576352119446 -11 63
37.0 -1.5924427509307861 0.41451576352119446 -12 63
37.0 -1.5077884197235107 0.41451576352119446 -14 63
37.0 -1.7095222473144531 0.41451579332351685 -9 63
37.0 -1.5500643253326416 0.41451579332351685 -13 63
37.0 -1.4762226343154907 0.41451579332351685 -15 63
37.0 -1.6349167823791504 0.4581489861011505 -11 62
37.0 -1.7095222473144531 0.4581490159034729 -9 62
37.0 -1.67747962474823 0.4581490159034729 -10 62
37.0 -1.5924427509307861 0.4581490159034729 -12 62
37.0 -1.5500644445419312 0.4581490159034729 -13 62
37.0 -1.5077884197235107 0.4581490159034729 -14 62
37.0 -1.4762226343154907 0.4581490159034729 -15 62
37.0 -1.7095222473144531 0.501782238483429 -9 61
37.0 -1.67747962474823 0.501782238483429 -10 61
37.0 -1.6349167823791504 0.501782238483429 -11 61
37.0 -1.5924427509307861 0.501782238483429 -12 61
37.0 -1.5077884197235107 0.501782238483429 -14 61
37.0 -1.4762226343154907 0.501782238483429 -15 61
37.0 -1.5500643253326416 0.5017822980880737 -13 61
37.0 -1.4762226343154907 0.5454154014587402 -15 60
37.0 -1.7095222473144531 0.545415461063385 -9 60
37.0 -1.6774797439575195 0.545415461063385 -10 60
37.0 -1.6349167823791504 0.545415461063385 -11 60
37.0 -1.5924427509307861 0.545415461063385 -12 60
37.0 -1.5500643253326416 0.545415461063385 -13 60
37.0 -1.5077884197235107 0.545415461063385 -14 60
37.0 -1.7095222473144531 0.5890486836433411 -9 59
37.0 -1.67747962474823 0.5890486836433411 -10 59
37.0 -1.5924427509307861 0.5890486836433411 -12 59
37.0 -1.5500643253326416 0.5890486836433411 -13 59
37.0 -1.4762226343154907 0.5890486836433411 -15 59
37.0 -1.6349167823791504 0.5890487432479858 -11 59
37.0 -1.5077884197235107 0.5890487432479858 -14 59
37.0 -1.67747962474823 0.6326818466186523 -10 58
37.0 -1.5924427509307861 0.6326819062232971 -12 58
37.0 -1.7095222473144531 0.6326819658279419 -9 58
37.0 -1.63491690158844 0.6326819658279419 -11 58
37.0 -1.5500643253326416 0.6326819658279419 -13 58
37.0 -1.5077884197235107 0.6326819658279419 -14 58
37.0 -1.4762227535247803 0.6326819658279419 -15 58
37.0 -1.67747962474823 0.6763151288032532 -10 57
37.0 -1.63491690158844 0.6763151288032532 -11 57
37.0 -1.5924427509307861 0.6763151288032532 -12 57
37.0 -1.5500643253326416 0.6763151288032532 -13 57
37.0 -1.5077884197235107 0.6763151288032532 -14 57
37.0 -1.7095222473144531 0.676315188407898 -9 57
37.0 -1.4762226343154907 0.676315188407898 -15 57
37.0 -1.6774797439575195 0.7199483513832092 -10 56
37.0 -1.5077884197235107 0.7199483513832092 -14 56
37.0 -1.7095222473144531 0.719948410987854 -9 56
37.0 -1.6349167823791504 0.719948410987854 -11 56
37.0 -1.5924427509307861 0.719948410987854 -12 56
37.0 -1.5500643253326416 0.719948410987854 -13 56
37.0 -1.4762227535247803 0.719948410987854 -15 56
37.0 -1.67747962474823 0.7635815739631653 -10 55
37.0 -1.63491690158844 0.7635815739631653 -11 55
37.0 -1.5500643253326416 0.7635815739631653 -13 55
37.0 -1.7095222473144531 0.7635816335678101 -9 55
37.0 -1.5924427509307861 0.7635816335678101 -12 55
37.0 -1.5077884197235107 0.7635816335678101 -14 55
37.0 -1.4762226343154907 0.7635816335678101 -15 55
37.0 -1.7095222473144531 0.8072147965431213 -9 54
37.0 -1.5924427509307861 0.8072147965431213 -12 54
37.0 -1.5500643253326416 0.8072147965431213 -13 54
37.0 -1.4762226343154907 0.8072147965431213 -15 54
37.0 -1.67747962474823 0.8072148561477661 -10 54
37.0 -1.63491690158844 0.8072148561477661 -11 54
37.0 -1.5077884197235107 0.8072148561477661 -14 54
37.0 -1.7095222473144531 0.8508480787277222 -9 53
37.0 -1.6774797439575195 0.8508480787277222 -10 53
37.0 -1.63491690158844 0.8508480787277222 -11 53
37.0 -1.5924427509307861 0.8508480787277222 -12 53
37.0 -1.5500643253326416 0.8508480787277222 -13 53
37.0 -1.5077884197235107 0.8508480787277222 -14 53
37.0 -1.4762227535247803 0.8508480787277222 -15 53
37.0 -1.7095222473144531 0.8944813013076782 -9 52
37.0 -1.6774797439575195 0.8944813013076782 -10 52
37.0 -1.6349167823791504 0.8944813013076782 -11 52
37.0 -1.5924427509307861 0.8944813013076782 -12 52
37.0 -1.5500643253326416 0.8944813013076782 -13 52
37.0 -1.5077884197235107 0.8944813013076782 -14 52
37.0 -1.4762226343154907 0.8944813013076782 -15 52
37.0 -1.5924427509307861 0.9381145238876343 -12 51
37.0 -1.5500644445419312 0.9381145238876343 -13 51
37.0 -1.7095222473144531 0.938114583492279 -9 51
37.0 -1.67747962474823 0.938114583492279 -10 51
37.0 -1.6349167823791504 0.938114583492279 -11 51
37.0 -1.5077884197235107 0.938114583492279 -14 51
37.0 -1.4762226343154907 0.938114583492279 -15 51
37.0 -1.5924427509307861 0.9817476868629456 -12 50
37.0 -1.6774797439575195 0.9817477464675903 -10 50
37.0 -1.6349167823791504 0.9817477464675903 -11 50
37.0 -1.5500643253326416 0.9817477464675903 -13 50
37.0 -1.5077884197235107 0.9817477464675903 -14 50
37.0 -1.4762227535247803 0.9817477464675903 -15 50
37.0 -1.7095222473144531 0.9817478060722351 -9 50
37.0 -1.7095222473144531 1.0253809690475464 -9 49
37.0 -1.6774797439575195 1.0253809690475464 -10 49
37.0 -1.63491690158844 1.0253809690475464 -11 49
37.0 -1.5924427509307861 1.0253809690475464 -12 49
37.0 -1.5500643253326416 1.0253809690475464 -13 49
37.0 -1.5077884197235107 1.0253809690475464 -14 49
37.0 -1.4762226343154907 1.0253809690475464 -15 49
37.0 -1.7095222473144531 1.0690141916275024 -9 48
37.0 -1.6774797439575195 1.0690141916275024 -10 48
37.0 -1.63491690158844 1.0690141916275024 -11 48
37.0 -1.5924427509307861 1.0690141916275024 -12 48
37.0 -1.5500643253326416 1.0690141916275024 -13 48
37.0 -1.5077884197235107 1.0690141916275024 -14 48
37.0 -1.4762226343154907 1.0690141916275024 -15 48
37.0 -1.5500644445419312 1.1126474142074585 -13 47
37.0 -1.5077884197235107 1.1126474142074585 -14 47
37.0 -1.4762226343154907 1.1126474142074585 -15 47
37.0 -1.7095222473144531 1.112647533416748 -9 47
37.0 -1.67747962474823 1.112647533416748 -10 47
37.0 -1.6349167823791504 1.112647533416748 -11 47
37.0 -1.5924427509307861 1.112647533416748 -12 47
37.0 -1.7095222473144531 1.1562806367874146 -9 46
37.0 -1.63491690158844 1.1562806367874146 -11 46
37.0 -1.5924427509307861 1.1562806367874146 -12 46
37.0 -1.5500643253326416 1.1562806367874146 -13 46
37.0 -1.5077884197235107 1.1562806367874146 -14 46
37.0 -1.4762226343154907 1.1562806367874146 -15 46
37.0 -1.6774797439575195 1.156280755996704 -10 46
37.0 -1.7095222473144531 1.1999138593673706 -9 45
37.0 -1.63491690158844 1.1999138593673706 -11 45
37.0 -1.5924427509307861 1.1999138593673706 -12 45
37.0 -1.5500644445419312 1.1999138593673706 -13 45
37.0 -1.4762226343154907 1.1999138593673706 -15 45
37.0 -1.67747962474823 1.1999139785766602 -10 45
37.0 -1.5077884197235107 1.1999139785766602 -14 45
37.0 -1.7095222473144531 1.2435470819473267 -9 44
37.0 -1.5924427509307861 1.2435470819473267 -12 44
37.0 -1.6774797439575195 1.2435472011566162 -10 44
37.0 -1.6349167823791504 1.2435472011566162 -11 44
37.0 -1.5500643253326416 1.2435472011566162 -13 44
37.0 -1.5077884197235107 1.2435472011566162 -14 44
37.0 -1.4762227535247803 1.2435472011566162 -15 44
37.0 -1.7095222473144531 1.2871804237365723 -9 43
37.0 -1.6774797439575195 1.2871804237365723 -10 43
37.0 -1.63491690158844 1.2871804237365723 -11 43
37.0 -1.5924427509307861 1.2871804237365723 -12 43
37.0 -1.5500643253326416 1.2871804237365723 -13 43
37.0 -1.5077884197235107 1.2871804237365723 -14 43
37.0 -1.4762226343154907 1.2871804237365723 -15 43
37.0 -1.7095222473144531 1.3308136463165283 -9 42
37.0 -1.67747962474823 1.3308136463165283 -10 42
37.0 -1.6349167823791504 1.3308136463165283 -11 42
37.0 -1.5924427509307861 1.3308136463165283 -12 42
37.0 -1.5500643253326416 1.3308136463165283 -13 42
37.0 -1.5077884197235107 1.3308136463165283 -14 42
37.0 -1.4762226343154907 1.3308136463165283 -15 42
37.0 -1.63491690158844 1.3744467496871948 -11 41
37.0 -1.7095222473144531 1.3744468688964844 -9 41
37.0 -1.6774797439575195 1.3744468688964844 -10 41
37.0 -1.5924427509307861 1.3744468688964844 -12 41
37.0 -1.5500643253326416 1.3744468688964844 -13 41
37.0 -1.5077884197235107 1.3744468688964844 -14 41
37.0 -1.4762227535247803 1.3744468688964844 -15 41
37.0 -1.7095222473144531 1.4180800914764404 -9 40
37.0 -1.6774797439575195 1.4180800914764404 -10 40
37.0 -1.6349167823791504 1.4180800914764404 -11 40
37.0 -1.5924427509307861 1.4180800914764404 -12 40
37.0 -1.5500643253326416 1.4180800914764404 -13 40
37.0 -1.5077884197235107 1.4180800914764404 -14 40
37.0 -1.4762227535247803 1.4180800914764404 -15 40
37.0 -1.7095222473144531 1.4617133140563965 -9 39
37.0 -1.67747962474823 1.4617133140563965 -10 39
37.0 -1.63491690158844 1.4617133140563965 -11 39
37.0 -1.5924427509307861 1.4617133140563965 -12 39
37.0 -1.5500643253326416 1.4617133140563965 -13 39
37.0 -1.5077884197235107 1.4617133140563965 -14 39
37.0 -1.4762226343154907 1.4617133140563965 -15 39
37.0 -1.7095222473144531 1.5053465366363525 -9 38
37.0 -1.67747962474823 1.5053465366363525 -10 38
37.0 -1.6349167823791504 1.5053465366363525 -11 38
37.0 -1.5924428701400757 1.5053465366363525 -12 38
37.0 -1.5500643253326416 1.5053465366363525 -13 38
37.0 -1.5077884197235107 1.5053465366363525 -14 38
37.0 -1.4762227535247803 1.5053465366363525 -15 38
37.0 -1.7095222473144531 1.5489797592163086 -9 37
37.0 -1.67747962474823 1.5489797592163086 -10 37
37.0 -1.6349167823791504 1.5489797592163086 -11 37
37.0 -1.5924427509307861 1.5489797592163086 -12 37
37.0 -1.5500643253326416 1.5489797592163086 -13 37
37.0 -1.5077884197235107 1.5489797592163086 -14 37
37.0 -1.4762226343154907 1.5489797592163086 -15 37
37.0 -1.7095222473144531 1.5926129817962646 -9 36
37.0 -1.67747962474823 1.5926129817962646 -10 36
37.0 -1.6349167823791504 1.5926129817962646 -11 36
37.0 -1.5924427509307861 1.5926129817962646 -12 36
37.0 -1.5500643253326416 1.5926129817962646 -13 36
37.0 -1.5077884197235107 1.5926129817962646 -14 36
37.0 -1.4762226343154907 1.5926129817962646 -15 36
37.0 -1.7095222473144531 1.6362462043762207 -9 35
37.0 -1.67747962474823 1.6362462043762207 -10 35
37.0 -1.6349167823791504 1.6362462043762207 -11 35
37.0 -1.5924428701400757 1.6362462043762207 -12 35
37.0 -1.5500643253326416 1.6362462043762207 -13 35
37.0 -1.5077884197235107 1.6362462043762207 -14 35
37.0 -1.4762227535247803 1.6362462043762207 -15 35
37.0 -1.7095222473144531 1.6798794269561768 -9 34
37.0 -1.6774797439575195 1.6798794269561768 -10 34
37.0 -1.63491690158844 1.6798794269561768 -11 34
37.0 -1.5924427509307861 1.6798794269561768 -12 34
37.0 -1.5500643253326416 1.6798794269561768 -13 34
37.0 -1.5077884197235107 1.6798794269561768 -14 34
37.0 -1.4762226343154907 1.6798794269561768 -15 34
37.0 -1.7095222473144531 1.7235126495361328 -9 33
37.0 -1.6774797439575195 1.7235126495361328 -10 33
37.0 -1.6349167823791504 1.7235126495361328 -11 33
37.0 -1.5924427509307861 1.7235126495361328 -12 33
37.0 -1.5500643253326416 1.7235126495361328 -13 33
37.0 -1.5077884197235107 1.7235126495361328 -14 33
37.0 -1.4762227535247803 1.7235126495361328 -15 33
37.0 -1.7095222473144531 1.7671458721160889 -9 32
37.0 -1.6774797439575195 1.7671458721160889 -10 32
37.0 -1.63491690158844 1.7671458721160889 -11 32
37.0 -1.5924427509307861 1.7671458721160889 -12 32
37.0 -1.5500643253326416 1.7671458721160889 -13 32
37.0 -1.5077884197235107 1.7671458721160889 -14 32
37.0 -1.4762227535247803 1.7671458721160889 -15 32
37.0 -1.7095222473144531 1.810779094696045 -9 31
37.0 -1.6774797439575195 1.810779094696045 -10 31
37.0 -1.6349167823791504 1.810779094696045 -11 31
37.0 -1.5924427509307861 1.810779094696045 -12 31
37.0 -1.5500644445419312 1.810779094696045 -13 31
37.0 -1.5077884197235107 1.810779094696045 -14 31
37.0 -1.4762227535247803 1.810779094696045 -15 31
37.0 -1.7095222473144531 1.854412317276001 -9 30
37.0 -1.67747962474823 1.854412317276001 -10 30
37.0 -1.63491690158844 1.854412317276001 -11 30
37.0 -1.5924427509307861 1.854412317276001 -12 30
37.0 -1.5500643253326416 1.854412317276001 -13 30
37.0 -1.5077884197235107 1.854412317276001 -14 30
37.0 -1.4762226343154907 1.854412317276001 -15 30
37.0 -1.7095222473144531 1.898045539855957 -9 29
37.0 -1.5924427509307861 1.898045539855957 -12 29
37.0 -1.5500643253326416 1.898045539855957 -13 29
37.0 -1.6774797439575195 1.8980456590652466 -10 29
37.0 -1.63491690158844 1.8980456590652466 -11 29
37.0 -1.5077884197235107 1.8980456590652466 -14 29
37.0 -1.4762227535247803 1.8980456590652466 -15 29
37.0 -1.7095221281051636 1.941678762435913 -9 28
37.0 -1.6349167823791504 1.941678762435913 -11 28
37.0 -1.5077883005142212 1.941678762435913 -14 28
37.0 -1.67747962474823 1.9416788816452026 -10 28
37.0 -1.5924427509307861 1.9416788816452026 -12 28
37.0 -1.5500643253326416 1.9416788816452026 -13 28
37.0 -1.4762226343154907 1.9416788816452026 -15 28
37.0 -1.7095222473144531 1.9853119850158691 -9 27
37.0 -1.6349167823791504 1.9853119850158691 -11 27
37.0 -1.5924427509307861 1.9853119850158691 -12 27
37.0 -1.5500643253326416 1.9853119850158691 -13 27
37.0 -1.5077884197235107 1.9853119850158691 -14 27
37.0 -1.4762226343154907 1.9853119850158691 -15 27
37.0 -1.6774797439575195 1.9853121042251587 -10 27
37.0 -1.7095222473144531 2.028945207595825 -9 26
37.0 -1.67747962474823 2.028945207595825 -10 26
37.0 -1.63491690158844 2.028945207595825 -11 26
37.0 -1.5924428701400757 2.028945207595825 -12 26
37.0 -1.5500643253326416 2.028945207595825 -13 26
37.0 -1.5077884197235107 2.0289454460144043 -14 26
37.0 -1.4762227535247803 2.0289454460144043 -15 26
37.0 -1.7095222473144531 2.0725784301757812 -9 25
37.0 -1.67747962474823 2.0725784301757812 -10 25
37.0 -1.63491690158844 2.0725784301757812 -11 25
37.0 -1.5924427509307861 2.0725784301757812 -12 25
37.0 -1.5500644445419312 2.0725784301757812 -13 25
37.0 -1.5077884197235107 2.0725784301757812 -14 25
37.0 -1.4762226343154907 2.0725784301757812 -15 25
37.0 -1.6774797439575195 2.1162116527557373 -10 24
37.0 -1.5924427509307861 2.1162116527557373 -12 24
37.0 -1.5077884197235107 2.1162116527557373 -14 24
37.0 -1.7095222473144531 2.1162118911743164 -9 24
37.0 -1.63491690158844 2.1162118911743164 -11 24
37.0 -1.5500643253326416 2.1162118911743164 -13 24
37.0 -1.4762226343154907 2.1162118911743164 -15 24
37.0 -1.7095222473144531 2.1598448753356934 -9 23
37.0 -1.67747962474823 2.1598448753356934 -10 23
37.0 -1.63491690158844 2.1598448753356934 -11 23
37.0 -1.5924427509307861 2.1598448753356934 -12 23
37.0 -1.5500643253326416 2.1598448753356934 -13 23
37.0 -1.5077884197235107 2.1598448753356934 -14 23
37.0 -1.4762226343154907 2.1598448753356934 -15 23
37.0 -1.7095222473144531 2.2034783363342285 -9 22
37.0 -1.67747962474823 2.2034783363342285 -10 22
37.0 -1.63491690158844 2.2034783363342285 -11 22
37.0 -1.5924427509307861 2.2034783363342285 -12 22
37.0 -1.5500643253326416 2.2034783363342285 -13 22
37.0 -1.5077884197235107 2.2034783363342285 -14 22
37.0 -1.4762226343154907 2.2034783363342285 -15 22
37.0 -1.5500643253326416 2.2471113204956055 -13 21
37.0 -1.7095222473144531 2.2471115589141846 -9 21
37.0 -1.6774797439575195 2.2471115589141846 -10 21
37.0 -1.63491690158844 2.2471115589141846 -11 21
37.0 -1.5924427509307861 2.2471115589141846 -12 21
37.0 -1.5077884197235107 2.2471115589141846 -14 21
37.0 -1.4762226343154907 2.2471115589141846 -15 21
37.0 -1.7095222473144531 2.2907447814941406 -9 20
37.0 -1.6774797439575195 2.2907447814941406 -10 20
37.0 -1.63491690158844 2.2907447814941406 -11 20
37.0 -1.5924427509307861 2.2907447814941406 -12 20
37.0 -1.5500644445419312 2.2907447814941406 -13 20
37.0 -1.5077884197235107 2.2907447814941406 -14 20
